comment_id,video_id,text,like_count,published_at,sentiment_score,sentiment_label
UgzYw3GfS369MO5Nt6B4AaABAg,4is_L8jgNTo,"Yep, looked it up for myself. Mara is used by her one time. Nobody else called her anything but Naomi. Love this.",1013,2024-08-25T11:19:20Z,0.8126,positive
UgxrbJkVSCCGbMMeDd14AaABAg,n3y4TnpcMM4,That’s a lady who appreciates the American dream. No hate in that house. What a beautiful soul.,16608,2024-07-19T19:16:08Z,0.9042,positive
UgxzUXPMy4_mp3m7x014AaABAg,n3y4TnpcMM4,"""USA 100 times.""  Ya gotta love her patriotism.",6873,2024-07-19T20:37:40Z,0.6369,positive
Ugx9-C8YQhk68t_h_n14AaABAg,n3y4TnpcMM4,"She lights a candle for Trump.
To pray for him.  😌",5411,2024-07-19T19:10:33Z,0.5994,positive
UgxjnU6ro492zNTSKRF4AaABAg,RXXwcVix4Qs,"""Our country was founded by geniuses, but it's being run by idiots.""
~ Senator John Kennedy, Louisiana",7032,2024-07-07T21:17:10Z,0.0,neutral
UgxMKFqnAtOnmTpjc5x4AaABAg,RXXwcVix4Qs,"Politics was never supposed to be a ""life career"".  The founding fathers & politicians had farms & businesses to run.  It wasn't intended to have a 40 year Senator run for President!!",2864,2024-07-08T19:51:24Z,0.0,neutral
Ugy6Ch4uyN_DEs595vB4AaABAg,RXXwcVix4Qs,They weren't wasting their time in public education for 15 years.... That's why...,2223,2024-07-11T16:54:01Z,0.3089,positive
UgycqcnoIUN-_gWI0Cd4AaABAg,xySQ_XU6d1I,"That woman is delusional with that ""most people"" nonsense.  Most people are fed up with this crap.",10616,2024-07-08T12:19:40Z,-0.7165,negative
UgzDR7Df4A-rKpxkLMJ4AaABAg,xySQ_XU6d1I,No DEI in my company......reality matters.,7425,2024-07-04T21:13:21Z,-0.2732,negative
Ugz-d1wAsQjMHYNjnqN4AaABAg,xySQ_XU6d1I,EVERY position in every company should be PERFORMANCE BASED.,6619,2024-07-04T22:30:54Z,0.0,neutral
Ugx7Twe72WM-JeLVwJl4AaABAg,Zi2Lpu4Nboo,"“I’ve seen your swing, I know your swing.”

Pure Trump energy hahaha!!",3416,2024-06-29T19:02:54Z,0.7418,positive
Ugz-ysmo6-EOvVF2Y9d4AaABAg,Zi2Lpu4Nboo,"""Let's not act like children."" Incredible.",2612,2024-06-29T19:09:01Z,-0.2755,negative
UgzOP6C9Sus5S2kZqoB4AaABAg,Zi2Lpu4Nboo,If you carry your own bag. . . At the end of the debate Jill had to assist him down 1 step 😂,2219,2024-06-29T22:03:15Z,0.4404,positive
Ugyi-8CKgg0ubKs8xJJ4AaABAg,1QO3Zawoa3o,"Bring back the trades.  Bring back us mfg & energy.
*People give me a break with the comments.  Young ppl were pushed to get a degree for a career path. The percentages are slowly increasing as ppl realize it's a lot of money for little return in most cases.  I meant bring back trades as a career path in schools instead of pushing college only.  But we also need energy & more mfg. We need things to be manufactured here.  Trying to go to war with China when they supply everything we need seems li",6590,2024-06-13T23:15:36Z,-0.4854,negative
UgwTTxQ7fe3Q631uag14AaABAg,1QO3Zawoa3o,"We need people who understand civics, math, science, gun handling and fixing stuff.",2313,2024-06-14T04:34:11Z,-0.34,negative
Ugy93j7u1tDLHd7alwl4AaABAg,1QO3Zawoa3o,"Back in my day, a lot of the high schools had trade classes and homemaking, and a bunch of them had marksmanship classes.  They claim they stopped all these classes because of finances, even though the schools' bugets steadily increased over the years.",1212,2024-06-13T23:06:33Z,0.0516,positive
UgzufStDpejdo4Wp-zt4AaABAg,byxLrAcfkr8,"[Elvis Presley, asked by a reporter in 1972 about his opinion of war protesters] 
""Honey, I'd just as soon keep my own personal views about that to myself. I'm just an entertainer, and I'd rather not say. The image is one thing and the human being is another. I try very hard to live up to an image, I'll put it that way.""",3556,2024-06-05T01:59:53Z,-0.5984,negative
UgxoDWUjB1Zm28AOlvN4AaABAg,byxLrAcfkr8,YouTube stop censoring our comments. Thanks.,2933,2024-06-05T01:15:39Z,0.1779,positive
UgxJB9meb81Ny2qEjst4AaABAg,byxLrAcfkr8,These youngersters need to learn history before they protest for a country they know nothing about.,2144,2024-07-11T22:11:16Z,-0.25,negative
Ugz6kq-bNLqV0q_uX_N4AaABAg,ctkPOQlYDWo,Do these people not understand that Hamas literally calls them “useful idiots”?,16565,2024-05-27T20:13:58Z,0.0,neutral
UgzALYsGTH0B-SkLeGB4AaABAg,ctkPOQlYDWo,"""Militant Ignorance"". Nailed it.",5299,2024-05-27T23:22:18Z,-0.3612,negative
UgxIJJBQbaquownSeaN4AaABAg,ctkPOQlYDWo,They're not called college educated idiots for nothing.,4073,2024-05-29T17:25:33Z,0.0,neutral
UgwpqsuSMRRWFeQfBTN4AaABAg,Wk0wUutbMpU,"I’m a Hispanic woman. We had diversity training at work, totally anti-white male. We were told to discuss this after in a meeting. I stood up against it. I called it out. It wasn’t in my personal interest to do so. I could keep quiet cause I was the demographic they wanted to promote. But racism is racism. After so many people came to me and said I was “so brave”. I thought, I’m not brave. I’m honest about what I see. Then I thought, where were you? I was standing alone. You’d have me to stand w",8776,2024-05-26T21:02:57Z,-0.9648,negative
Ugw2VHNJ4GYo0yEwA7R4AaABAg,Wk0wUutbMpU,"He is spot on about this. The pandemic was so eye opening to me. I never thought in a million years that ""friends"" would be stand against me. I became as invisible as possible. The upside is, now I know who would throw me under the bus.",3122,2024-05-25T22:29:49Z,0.4767,positive
UgxNyT92Khq_bdky9pd4AaABAg,Wk0wUutbMpU,"Those who can make you believe absurdities, can make you commit atrocities. -Voltaire",2555,2024-05-25T18:26:52Z,0.296,positive
Ugw6M2qiJl9jquSuF3p4AaABAg,oazq_Z7gxPA,He’s been watching his dad/uncles/ grandpa like a hawk. He has all the mannerisms down pat. 😊,7975,2024-05-18T01:02:04Z,0.8176,positive
UgzdW8v_RS75hK4o_T54AaABAg,oazq_Z7gxPA,They're not children. They're adults in training.,6052,2024-05-16T19:05:36Z,0.0,neutral
Ugx_YiYV8vLQNVQ0LXB4AaABAg,oazq_Z7gxPA,And hats off to the sales rep for talking to the kid with the same level of respect he would an adult farmer.,2510,2024-05-22T15:14:41Z,0.4767,positive
Ugzqr0SiRI94lHoADdF4AaABAg,f4NvOFxlWtU,Curry is definitely one of the most genuine athletes alive today,4288,2024-04-21T22:46:53Z,0.6771,positive
UgxJljKXCs4CwVlCg6R4AaABAg,f4NvOFxlWtU,“he seems like a nice person” lol. Honestly- those things he did were natural reflexes of his character. This world needs MORE Steph Curry’s!!,2165,2024-04-20T19:18:35Z,0.9214,positive
Ugws8IbdoZQttroG5YR4AaABAg,f4NvOFxlWtU,Steph is always happy and makes the people around him smile all the time. Positivity is contagious.,421,2024-07-06T18:40:10Z,0.7964,positive
UgziZOLkXZ8oUtN83eZ4AaABAg,8TtIwcwOAgo,What's crazy is that the kid on the left is probably 10x faster and smarter than us too.,13928,2024-04-15T13:26:44Z,0.1531,positive
Ugwrjv6PmBXgztFdGEN4AaABAg,8TtIwcwOAgo,"When you finish the problem before BEN SHAPIRO can even read it, you are going places in life.",9129,2024-04-13T00:10:13Z,-0.4019,negative
UgyMr5g4SZ-K6hSuxP14AaABAg,8TtIwcwOAgo,This kid created AI cause he got tired of waiting for humans,3708,2024-04-19T18:16:01Z,-0.2263,negative
UgylqKkD8-UzaioYGv14AaABAg,2i4R7QdKuxg,"""That's my favorite thing about a woman, she's not a dude.""

I don't think in the entire history of man that truer words have ever been spoken.",22037,2024-04-09T02:02:44Z,0.6705,positive
UgwupUSykYZxhN7pBpl4AaABAg,2i4R7QdKuxg,Facts. We’re here to *complement* each other. Not dominate each other.,9329,2024-04-21T16:08:35Z,0.0951,positive
UgyNJZEo5gTeZWZLzed4AaABAg,2i4R7QdKuxg,My favorite thing about a woman ……. Is that she’s NOT a DUDE 😂😂😂,8579,2024-04-09T02:40:06Z,0.8934,positive
UgyLmjSStIYnYVCm7yt4AaABAg,EXTAuehcDsg,"You don't learn English, you memorize it.",11536,2024-03-17T18:46:29Z,0.0,neutral
UgyYcvseuHgU7L74YRt4AaABAg,EXTAuehcDsg,"As an English teacher, all I see is job security.",4437,2024-03-16T06:25:09Z,0.34,positive
UgzYAZoFvnmCpn9tT9p4AaABAg,EXTAuehcDsg,The amount of timing and level of delivery in this is really impressive. No watermelon necessary,3323,2024-03-16T03:11:01Z,0.2766,positive
UgxLJFgnrw-CBKMNNKR4AaABAg,yo6lQXk5lds,"I have told my nephew and nieces, ""Generally speaking, we don't lie...but sometimes it's necessary to lie to protect your family from idiots.""",11123,2024-03-13T01:16:50Z,0.3818,positive
Ugz1KOkSFQOwl-8K4G54AaABAg,yo6lQXk5lds,"""Show me the warrant"" 😂",10396,2024-03-13T01:27:47Z,0.4404,positive
UgzrjrAk1izNTMwNPQR4AaABAg,yo6lQXk5lds,"Can only imagine the things Ben's kids will be saying. The first time his kid tells a teacher ""Facts Don't Care About Your Feelings"" that teacher is going be gobsmacked.",3711,2024-03-13T16:21:51Z,-0.3875,negative
UgzbDYBKC1y7NXwcL3F4AaABAg,X_Qp41OQrVg,"Man looked fantastic for 100 years old.

Edit: Guys, I get it. You agree. I promise anything you're about to comment has already been said a few hundred times.",89423,2024-03-05T02:07:04Z,0.8126,positive
UgyW0Ekdm_SmRXGLSiF4AaABAg,X_Qp41OQrVg,"This judge is fighting pancreatic cancer right now, please pray for him",67453,2024-03-07T03:14:37Z,-0.5106,negative
Ugxv-NlLKwY8Uz__YOB4AaABAg,X_Qp41OQrVg,100?   Dude looks barely 70. Amazing man. Thank You for your service.,25985,2024-03-07T15:40:20Z,0.7203,positive
UgyfCPjBYchkKt6_dZ94AaABAg,ct2f_xQgCN4,Skin color prevents people from talking about Obama.,7299,2024-03-03T06:13:41Z,0.0772,positive
UgwDanY-5ZSG1JIysNZ4AaABAg,ct2f_xQgCN4,This is what controlling the media looks like.,5535,2024-02-28T03:49:13Z,0.3612,positive
UgwguZyOV8qjiMfGqNt4AaABAg,ct2f_xQgCN4,And the 3 million Obama deported just walked back into the US  😅,3898,2024-02-28T02:08:10Z,0.3612,positive
UgxjP9gONQ-S4QqJS-p4AaABAg,ayiedkcu6Mk,You know society has completely collapsed when you can't distinguish satire from reality.,20097,2024-02-17T02:07:21Z,-0.3384,negative
Ugx8I1QPmoodj0r1CPR4AaABAg,ayiedkcu6Mk,He's definitely trolling.,16517,2024-02-23T13:26:31Z,0.4019,positive
UgzC3bD_bz6dQbu7X2p4AaABAg,ayiedkcu6Mk,The eye roll from the black woman is priceless  😂,11399,2024-02-21T22:10:41Z,0.4404,positive
UgxSoAcMlgP77bVFagh4AaABAg,82GXL7vEyTY,"“The bad the US has done isn’t unique, but the good the US has done is very unique.”",36809,2024-02-11T20:09:30Z,0.3818,positive
Ugym-2yL__fahGvB9lV4AaABAg,82GXL7vEyTY,"It is refreshing to hear someone speak about America and not bring race into it.
Thank you, Elon.",11169,2024-02-11T21:56:16Z,0.3612,positive
UgyJdYFybwrghqJyedF4AaABAg,82GXL7vEyTY,"While I was stationed in Germany, back in 1982, an old German man approached me in a restaurant and sat down and started talking about how he was a prisoner of war with the Americans. He said they transported him back to Niagara Falls where they taught him how to be a tailor. He gained 35 pounds and upon returning to his home country, started a small business as a tailor, and fed his family and put his children through college until his retirement, and his wife’s passing. The man was almost tear",10253,2024-02-16T23:26:58Z,-0.7003,negative
Ugz32UWYxDtZFs45xDd4AaABAg,Ou3Z62VkSa4,"Worse than not knowing, is that they think they're smart.",30163,2024-01-16T04:11:49Z,-0.1027,negative
UgwqxJ2cjSP1cxyI4Wh4AaABAg,Ou3Z62VkSa4,Wait til they find out there was a second one too 😂,9721,2024-01-16T17:59:00Z,0.4404,positive
UgzkQpUOfwGGDRN7XsV4AaABAg,Ou3Z62VkSa4,The girl in the back literally wearing a German helmet from WWI. 😂,5667,2024-01-16T05:29:05Z,0.4404,positive
Ugwyspx2EHZhN_W4hkx4AaABAg,1Yxr6DuZuoE,This joke has been waiting 2000 years for someone to tell it.,14107,2024-01-08T07:26:25Z,0.296,positive
UgyTk4Izgl9n2L9QTTh4AaABAg,1Yxr6DuZuoE,"Damn, notice how he laughs instead of getting offended",12569,2024-01-07T18:04:45Z,-0.128,negative
Ugy8NHtu9mUBgTdW0nV4AaABAg,1Yxr6DuZuoE,"Do you know how Jesus makes coffee?

Hebrews it",6181,2024-01-08T01:21:58Z,0.0,neutral
UgwZAotl1vVodtlBaQJ4AaABAg,Dq72Dg9inWk,Dave is way to HUGE to cancel and I LOVE HIM bc he tells the truth….,3420,2024-01-04T20:47:41Z,0.7885,positive
UgyZGm7MJ2hhJiAZ4Cx4AaABAg,Dq72Dg9inWk,Dave has the best timing of any comedian ever.😂,1465,2024-01-04T22:40:03Z,0.8658,positive
Ugx1qQKK1Wc_qkItOEh4AaABAg,Dq72Dg9inWk,Lets not miss his respect for Carey,926,2024-01-04T20:42:33Z,-0.2755,negative
UgyUetyGCyqlqczVJLh4AaABAg,vAfL4H1i8xw,When old women are tougher than an entire generation.🤣😂😅,31637,2024-01-07T16:40:24Z,0.8519,positive
Ugxphq3Fy_HdMOLEYH94AaABAg,vAfL4H1i8xw,😂 Oh man I hope this grandma lives a long life. We need more like her.,29679,2023-12-27T02:06:49Z,0.8221,positive
UgwzsTghoSuL-tqSV0F4AaABAg,vAfL4H1i8xw,Granny said she ain't got enough years left to waste,13593,2023-12-27T02:04:08Z,-0.4215,negative
Ugz7Lhu166KS7KYWwX14AaABAg,fVEicxChnUc,I love how she stood her ground regardless of Oprah's judgement.,64363,2024-01-03T22:24:07Z,0.6369,positive
UgyBagcttsmm6iu4jZZ4AaABAg,fVEicxChnUc,"I love that even when challenged, she did not back down.",27751,2023-12-25T21:31:26Z,0.5859,positive
UgxQNj3LQp2BdL7D-ll4AaABAg,fVEicxChnUc,She has no reason to be sorry or apologize.  Much respect for her truth 👏 ❤,8267,2023-12-27T06:15:29Z,0.8176,positive
Ugztg3DhXR3MMLfixyd4AaABAg,N-mTwd5Mmlo,“Can’t get in Joe’s head.  He’s not even in there.” 😂😂😂😂😂,25733,2023-12-07T20:42:31Z,0.926,positive
UgxPKQfZi7F8w5xnX094AaABAg,N-mTwd5Mmlo,He cut off the best part!! “You’re a loser. Your son did crack.” “What?”,16403,2023-12-07T21:13:06Z,-0.2225,negative
UgxI8vVsiBZwqtZUhbZ4AaABAg,N-mTwd5Mmlo,"“They’re both gay”

😅🤣🤣🤣. Trump would say and do some shit like that. Love him or hate him, that man has ZERO filter.",5519,2023-12-07T22:03:19Z,0.8885,positive
Ugyt9ELfag0NAtGM7OR4AaABAg,fu4NaAmF_Xw,This guy has the best Trump impression I’ve ever heard.,33683,2023-11-19T18:03:34Z,0.7269,positive
UgwOZ7SvWqLRmym68nB4AaABAg,fu4NaAmF_Xw,The comedian's name is Shane Gillis. Best Trump impression I ever heard!,7722,2023-12-02T09:52:37Z,0.75,positive
UgxNJ4-Rx1Q08ln--YV4AaABAg,fu4NaAmF_Xw,"“He died like a dog. He died like a coward. “

Trump was a friggin G. Period.",5681,2023-11-19T22:13:05Z,-0.7351,negative
UgxTWl5okpjAb_fGQlp4AaABAg,-noNxJE6fSY,"What's concerning is, she's allowed to vote.",39928,2023-11-16T21:26:04Z,0.0,neutral
UgyLvTvtYD2hNiy66gN4AaABAg,-noNxJE6fSY,"Intelligence is chasing her, but she is faster.",11373,2024-01-29T06:33:52Z,0.2617,positive
UgzATyTTXhd-pTkWQRt4AaABAg,-noNxJE6fSY,"“The problem with the world is that the intelligent people are full of doubts, while the stupid ones are full of confidence.”",10013,2023-11-18T06:10:59Z,-0.6486,negative
Ugx-22dTS9OFfPFdLXF4AaABAg,pAe0o74Lplw,"“We offered the term cis-woman…”, this is not a negotiation anymore. We have been humoring these people for so long they think they are in charge…",14668,2023-11-11T02:43:40Z,0.4767,positive
Ugyg-ppN8X_K-ZeCpGd4AaABAg,pAe0o74Lplw,We are not CIS women! We are just Women. Thank you!,10998,2023-12-22T12:11:33Z,0.4738,positive
UgxOY7hFTftCjIkmZp54AaABAg,pAe0o74Lplw,Honey I am not a cis woman.  I'm just a woman.,5351,2023-11-11T05:20:17Z,0.0,neutral
UgzECgOx4Avrv1A0MRB4AaABAg,D39_fYqgRnA,All a ceasefire does is let them “regroup”…,11981,2023-10-29T18:41:44Z,0.0,neutral
UgycAg_Q4lZN6x0tLZN4AaABAg,D39_fYqgRnA,"The Ivy league universities really need to start teaching the ""f*ck around, find out"" philosophy.",4140,2023-10-30T03:40:10Z,0.0,neutral
UgxWpHKcAFzARwehd4N4AaABAg,D39_fYqgRnA,"If by ""cease fire"" they mean *""let them take 3 weeks to regroup and reorganize""* 

Sure",1308,2023-11-21T22:56:04Z,-0.0258,neutral
UgxkkU9V7zO5pChhZd54AaABAg,-Ib3WlBBfxA,AOC is the only waitress on Earth that brings nothing to the table.,14097,2023-10-21T16:55:57Z,0.0,neutral
UgyYa7IL9MTBtu1N8rt4AaABAg,-Ib3WlBBfxA,we should tax overpaid congress representatives,11863,2023-10-21T06:21:09Z,0.0,neutral
UgzgBv2PTY211dmPhcB4AaABAg,-Ib3WlBBfxA,"She's rich, why doesn't she give 85% of her income to the noble masses?",9115,2023-10-21T01:12:09Z,0.765,positive
Ugx7UaEsQYkPqVkHX2F4AaABAg,kEjqeYYMTtw,"Ben speaks so quickly that even when he tries to speak slowly, he speaks normally.

Edit: This comment spawned comment feed that has no right to be this long xdd",11610,2023-10-15T17:42:55Z,-0.296,negative
UgziQNT00eyCGfel1ih4AaABAg,kEjqeYYMTtw,"Hamas chooses to use foreign aid to make weapons instead of developing infrastructure like water, power or food.",7766,2023-10-15T17:38:14Z,-0.1027,negative
UgyNHK4vlUo16mAr4bF4AaABAg,kEjqeYYMTtw,"It’s easier to fool someone than to convince them that they’ve been fooled.
No amount of evidence will ever persuade an idiot.— Mark Twain",3448,2023-10-21T20:19:49Z,-0.4404,negative
UgyiI4f_qdc-_Tk8ksZ4AaABAg,QJKtg6EkKg0,Charmed him so good the pizza guy didn't even realize he never payed.,42458,2023-09-26T00:15:58Z,0.7346,positive
UgyGDc-f4UgX92IxOBZ4AaABAg,QJKtg6EkKg0,3 pizzas for $15. Simpler times.,12208,2023-09-25T23:14:54Z,0.0,neutral
Ugy2UusmpDIF9DI0osF4AaABAg,QJKtg6EkKg0,5 bucks for a pizza? Yeah something definitely changed😂,5053,2023-09-25T23:13:59Z,0.7783,positive
UgxEU8xnnJkoxflrjix4AaABAg,pdykXaq4vc8,It’s true. Men have genetic skills to actually be stronger AND have a larger lung capacity.,26979,2023-09-23T23:09:24Z,0.6597,positive
UgyJzd3ZR2Yv4ifPBGJ4AaABAg,pdykXaq4vc8,"To be fair, that man’s kicks hit like a semi-truck",7292,2023-09-24T00:10:37Z,0.5859,positive
UgyVp52gRlCd2Lep90h4AaABAg,pdykXaq4vc8,Most of the women punching men in movies would probably break their hands if it was real.,6025,2023-09-24T02:07:22Z,0.0,neutral
UgxmidChZiZ7ag3PWud4AaABAg,YLLPnj3dd8Q,She nailed the “crazy eyes” that these types have 😂,81933,2023-09-19T19:09:08Z,0.4404,positive
Ugwtr4uiP1zZ7giCc0t4AaABAg,YLLPnj3dd8Q,"She had us in the first half, not gonna lie",20717,2023-09-19T22:01:39Z,0.0,neutral
Ugzor2C4PzSIh2Dzjnl4AaABAg,YLLPnj3dd8Q,I did NOT think this was a joke. She nailed the first part!,20094,2024-02-02T16:26:36Z,0.3595,positive
UgxxF5WosQ-12hKBMDV4AaABAg,veXEEwHH070,"""This is so basic we have to get into it...""  I like that part.",187499,2023-09-04T06:02:22Z,0.3612,positive
Ugzn-T9l-4gfy15XTYV4AaABAg,veXEEwHH070,Y’all she was miss world for a reason. She’s got good answers,38766,2023-09-07T04:06:17Z,0.3182,positive
UgwxINR5yI5b3xVnMhB4AaABAg,veXEEwHH070,"Feminism is not ""because i am a women hire me"", its ""because i am a woman don't reject me"".♥️",25100,2024-02-06T10:32:48Z,-0.2755,negative
Ugy3xlB8H_XV8P69_AB4AaABAg,VBVMiZGFvTY,Imagine a 500 student lecture with everyone on typewriters,11145,2023-08-11T04:00:49Z,0.0,neutral
UgxtedbAZnk9woZu-HJ4AaABAg,VBVMiZGFvTY,The passive-aggressive DING!😂. I won’t even be mad.,7263,2023-09-12T09:17:07Z,-0.1511,negative
UgxP8c43lxQoadBOgbd4AaABAg,VBVMiZGFvTY,"As a teacher, when a kid outsmarts you, you gotta give ‘em that respect 😂!",6053,2023-08-26T20:43:02Z,0.7424,positive
Ugxvqm0tcYav0J3R6Bx4AaABAg,jHfLcPiGbYg,"Spoken like a true New Yorker! Everything is super fuckin serious 😂😂😂

Edit: look ma I’m famous!!",32593,2023-08-08T02:29:22Z,0.953,positive
UgwxUIScXA35aW0T8AB4AaABAg,jHfLcPiGbYg,Miss the good old days when Mcdonald's used to give us paper cups and plastic straws and now it's the other way around and it sucks,5654,2023-08-08T02:36:42Z,-0.0516,negative
UgxWct_6kzEDdwfLVuh4AaABAg,jHfLcPiGbYg,I would buy this man a drink.,4133,2023-08-08T18:35:19Z,0.0,neutral
Ugyj2I53IiLe-0Qeltd4AaABAg,FT_VQnRGZSM,She didn’t even deny that she was stupid,27671,2023-07-19T23:22:11Z,-0.7003,negative
Ugx7HWAkxUG77-xZd2Z4AaABAg,FT_VQnRGZSM,Good on Tim for standing his ground. So tired of rudeness being answered with politeness and smiles.,8729,2023-07-19T23:53:59Z,-0.1293,negative
UgwNdrZXw3RVJkENFAt4AaABAg,FT_VQnRGZSM,I bet nearly every recent  mass murderer has watched a Disney movie.,5227,2023-11-29T06:00:53Z,-0.6808,negative
UgyE7zb6dXfH2V9rio14AaABAg,64Sc9SL4imM,"""Modern problems require modern solutions""",37923,2023-07-05T22:46:24Z,-0.25,negative
UgzkK1NX4WSOpM-Y9Vh4AaABAg,64Sc9SL4imM,Don’t mess with a psychologist who understands human behaviour.,13312,2023-07-07T23:41:32Z,-0.3612,negative
UgxwEmSp65m5k3IsJqF4AaABAg,64Sc9SL4imM,He called them lazy and proved it without saying a word 😂,7832,2023-07-06T06:50:01Z,0.1027,positive
UgxuwpuksweJTVcuvcB4AaABAg,O0a2OK6tRTg,"As a cuban, his accent is ON POINT. 

And yes, we like to remind the youngens that freedom isnt free",60500,2023-07-03T02:22:12Z,0.7716,positive
Ugz-VivxHRW7Iunwpyl4AaABAg,O0a2OK6tRTg,"""Did someone steal your freedom today??"" Love it!",22812,2023-11-13T03:54:37Z,0.7815,positive
UgweyuUO81Ju9dP2Qzx4AaABAg,O0a2OK6tRTg,"He managed to joke about his mom without mocking her, respect",10760,2023-07-16T22:37:41Z,0.2273,positive
UgzXDRC1vh4JqY1ID-V4AaABAg,lit6n-nEKjI,I love how he notices the audience’s change in reaction when he brings up the other side of the issue…,49760,2023-06-20T00:18:40Z,0.6369,positive
